id,sex,age,bronze,silver,gold,platinum,paid,employed,number_people,income,married,tobacco,city,state,lat,lng
700109,0,42,49.75,90.25,149.75,229.5,90.25,1,1,500000,1,1,Monroe,Louisiana,32.50983,-92.11879
701109,0,41,65.75,106.25,165.75,245.5,106.25,1,1,200000,1,1,San Antonio,Texas,29.42458,-98.49461
702109,0,45,48.0,91.0,153.0,236.5,91.0,1,2,900000,1,1,Springfield,Illinois,39.80105,-89.6436
703109,0,45,49.75,90.25,149.75,229.5,90.25,1,1,300000,0,1,Omaha,Nebraska,41.26067,-95.94056
704109,0,44,49.75,90.25,149.75,229.5,149.75,1,1,200000,0,1,Orlando,Florida,28.53823,-81.37739
705109,0,45,65.25,110.75,175.25,262.5,175.25,1,3,300000,1,1,Saint Louis,Missouri,38.62775,-90.19956
706109,0,49,71.0,118.0,186.0,277.5,186.0,1,2,100000,1,1,Florence,Alabama,34.80045,-87.67526
707109,0,50,55.0,102.0,170.0,261.5,55.0,1,2,400000,0,1,Opelika,Alabama,32.6505,-85.38065
708109,0,47,53.25,102.75,173.25,268.5,102.75,1,3,100000,0,1,Bloomington,Illinois,40.48535,-88.99772
709109,0,43,52.25,97.75,162.25,249.5,249.5,1,3,200000,1,1,Jackson,Mississippi,32.29869,-90.18049
710110,1,49,57.5,109.5,182.5,281.5,109.5,1,4,200000,1,1,Saint Augustine,Florida,29.89469,-81.31452
711110,1,47,57.5,109.5,182.5,281.5,281.5,1,4,100000,0,1,Mc Rae Helena,Georgia,32.1039058459,-82.9656882536
712110,1,49,53.75,98.25,163.75,251.5,98.25,1,1,100000,1,1,Meridian,Mississippi,32.36508,-88.70308
713110,1,47,56.25,105.75,176.25,271.5,56.25,0,3,100000,0,1,Dallas,Texas,32.77815,-96.7954
714110,1,48,53.75,98.25,163.75,251.5,53.75,1,1,100000,1,1,Knoxville,Tennessee,35.96068,-83.92103
715110,1,44,66.5,114.5,181.5,272.5,66.5,1,4,300000,1,1,Springfield,Illinois,39.80105,-89.6436
716110,1,45,65.75,106.25,165.75,245.5,106.25,1,1,400000,0,1,Ruston,Louisiana,32.53049,-92.63981
717110,1,43,49.75,90.25,149.75,229.5,90.25,1,1,300000,1,1,Rule,Texas,33.1847,-99.89434
718110,1,46,55.0,102.0,170.0,261.5,55.0,1,2,500000,1,1,Liberal,Kansas,37.03239,-100.92521
719110,1,45,65.75,106.25,165.75,245.5,245.5,0,1,500000,0,1,New Orleans,Louisiana,29.9537,-90.07775
720112,1,42,46.75,87.25,146.75,226.5,146.75,1,1,100000,1,1,Peoria,Illinois,40.69236,-89.58799
721112,1,42,49.75,90.25,149.75,229.5,229.5,1,1,100000,1,1,Jefferson City,Missouri,38.57751,-92.17784
722112,1,46,57.5,109.5,182.5,281.5,109.5,1,4,300000,0,1,Omaha,Nebraska,41.26067,-95.94056
723112,1,48,53.75,98.25,163.75,251.5,98.25,1,1,100000,1,1,San Antonio,Texas,29.42458,-98.49461
724112,1,47,53.75,98.25,163.75,251.5,98.25,1,1,200000,0,1,Heavener,Oklahoma,34.88931,-94.60287
725112,1,45,49.75,90.25,149.75,229.5,149.75,1,1,300000,1,1,Brownwood,Texas,31.72527,-98.98071
726112,1,47,66.0,118.0,191.0,290.0,118.0,0,4,100000,0,1,Greenville,Texas,33.13907,-96.10678
727112,1,43,52.25,97.75,162.25,249.5,97.75,1,3,300000,0,1,Oklahoma City,Oklahoma,35.47203,-97.52107
728112,1,49,53.75,98.25,163.75,251.5,163.75,1,1,300000,0,1,Big Lake,Texas,31.19219,-101.4673
729112,1,45,46.75,87.25,146.75,226.5,46.75,1,1,100000,0,1,Joliet,Illinois,41.52493,-88.08459
730113,0,43,49.75,90.25,149.75,229.5,149.75,1,1,500000,1,1,Miami,Florida,25.77481,-80.19773
731113,0,47,53.75,98.25,163.75,251.5,53.75,1,1,200000,1,1,Miami,Florida,25.77481,-80.19773
732113,0,47,53.75,98.25,163.75,251.5,98.25,1,1,400000,0,1,Springfield,Missouri,37.20897,-93.29156
733113,0,47,72.25,121.75,192.25,287.5,121.75,1,3,500000,1,1,Albany,Georgia,31.58111,-84.15601
734113,0,46,69.5,117.5,184.5,275.5,117.5,1,4,300000,1,1,Temple,Texas,31.09747,-97.34303
735113,0,42,64.0,107.0,169.0,252.5,64.0,1,2,300000,0,1,Rinard,Illinois,38.57063,-88.46147
736113,0,48,52.0,99.0,167.0,258.5,99.0,1,2,100000,1,1,Bloomington,Illinois,40.48535,-88.99772
737113,0,43,49.75,90.25,149.75,229.5,49.75,1,1,100000,1,1,Kansas City,Missouri,39.10345,-94.58311
738113,0,47,53.75,98.25,163.75,251.5,53.75,1,1,1000000,1,1,Foley,Alabama,30.40607,-87.6838
739113,0,42,51.0,94.0,156.0,239.5,156.0,0,2,200000,1,1,Ashby,Nebraska,42.02076,-101.92752
740114,1,47,55.0,102.0,170.0,261.5,55.0,1,2,300000,1,1,Pensacola,Florida,30.42084,-87.21723
741114,1,44,42.25,82.75,142.25,222.0,222.0,1,1,100000,1,1,Lafayette,Louisiana,30.22032,-92.01705
742114,1,45,65.75,106.25,165.75,245.5,165.75,1,1,100000,1,1,Greenwood,Mississippi,33.51711,-90.18039
743114,1,46,53.75,98.25,163.75,251.5,53.75,1,1,300000,1,1,Shickley,Nebraska,40.41773,-97.72321
744114,1,44,49.75,90.25,149.75,229.5,149.75,1,1,200000,1,1,Statesboro,Georgia,32.44891,-81.78333
745115,0,41,46.75,87.25,146.75,226.5,87.25,1,1,200000,0,1,Springfield,Illinois,39.80105,-89.6436
746115,0,42,46.75,87.25,146.75,226.5,87.25,1,1,100000,0,1,Springfield,Illinois,39.80105,-89.6436
747115,0,41,49.75,90.25,149.75,229.5,149.75,1,1,200000,1,1,Jonesboro,Arkansas,35.83525,-90.70507
748115,0,43,42.25,82.75,142.25,222.0,142.25,1,1,500000,0,1,Holly Springs,Mississippi,34.7693,-89.44859
749116,1,49,56.25,105.75,176.25,271.5,105.75,1,3,400000,0,1,Tyler,Texas,32.34763,-95.2943
750117,0,44,41.75,87.25,151.75,239.0,239.0,1,3,200000,0,1,Peoria,Illinois,40.69236,-89.58799
751117,0,41,65.75,106.25,165.75,245.5,165.75,1,1,200000,0,1,Houston,Texas,29.76058,-95.36968
752117,0,46,55.0,102.0,170.0,261.5,55.0,1,2,100000,1,1,Naples,Florida,26.13934,-81.79583
753117,0,45,49.75,90.25,149.75,229.5,90.25,0,1,500000,1,1,Oklahoma City,Oklahoma,35.47203,-97.52107
754117,0,45,51.0,94.0,156.0,239.5,239.5,0,2,100000,1,1,Oklahoma City,Oklahoma,35.47203,-97.52107
755117,0,49,53.75,98.25,163.75,251.5,163.75,1,1,300000,1,1,Austin,Texas,30.26759,-97.74299
756118,1,46,69.75,114.25,179.75,267.5,114.25,1,1,300000,1,1,Baring,Missouri,40.24375,-92.20538
757118,1,45,49.75,90.25,149.75,229.5,49.75,1,1,100000,1,1,Spalding,Nebraska,41.68826,-98.36818
758118,1,47,53.75,98.25,163.75,251.5,98.25,1,1,200000,1,1,Durant,Oklahoma,33.9932,-96.38602
759118,1,42,53.5,101.5,168.5,259.5,101.5,1,4,100000,0,1,Tampa,Florida,27.94653,-82.45927
760119,0,49,53.75,98.25,163.75,251.5,163.75,1,1,200000,1,1,Crystal River,Florida,28.90016,-82.59311
761119,0,46,47.5,94.5,162.5,254.0,47.5,1,2,100000,0,1,Saint Louis,Missouri,38.62775,-90.19956
762119,0,42,46.75,87.25,146.75,226.5,46.75,1,1,700000,0,1,Joliet,Illinois,41.52493,-88.08459
763119,0,44,52.25,97.75,162.25,249.5,52.25,1,3,100000,1,1,Clarksville,Tennessee,36.53121,-87.35992
764119,0,43,65.75,106.25,165.75,245.5,106.25,1,1,1000000,1,1,Austin,Texas,30.26759,-97.74299
765119,0,46,53.75,98.25,163.75,251.5,98.25,1,1,400000,0,1,Bartlesville,Oklahoma,36.74675,-95.97902
766119,0,45,65.75,106.25,165.75,245.5,106.25,1,1,100000,0,1,Sayre,Oklahoma,35.29127,-99.63923
767119,0,47,69.75,114.25,179.75,267.5,179.75,0,1,300000,1,1,Opelika,Alabama,32.6505,-85.38065
768119,0,48,53.75,98.25,163.75,251.5,98.25,1,1,300000,1,1,Oklahoma City,Oklahoma,35.47203,-97.52107
769119,0,46,53.75,98.25,163.75,251.5,163.75,1,1,300000,1,1,Ruston,Louisiana,32.53049,-92.63981
770120,1,48,73.5,125.5,198.5,297.5,198.5,1,4,200000,1,1,Topeka,Kansas,39.04928,-95.67118
771120,1,48,69.75,114.25,179.75,267.5,69.75,0,1,300000,1,1,Cape Girardeau,Missouri,37.30271,-89.54453
772120,1,49,55.0,102.0,170.0,261.5,170.0,1,2,300000,1,1,Lufkin,Texas,31.34239,-94.71826
773120,1,45,67.0,110.0,172.0,255.5,172.0,1,2,300000,1,1,Austin,Texas,30.26759,-97.74299
774120,1,45,49.75,90.25,149.75,229.5,229.5,1,1,300000,0,1,Leoti,Kansas,38.48144,-101.35767
775120,1,42,65.75,106.25,165.75,245.5,65.75,1,1,300000,0,1,Saint Joseph,Missouri,39.76861,-94.84663
776120,1,43,49.75,90.25,149.75,229.5,90.25,1,1,400000,1,1,Oklahoma City,Oklahoma,35.47203,-97.52107
777120,1,45,46.75,87.25,146.75,226.5,46.75,1,1,200000,1,1,Chicago,Illinois,41.88425,-87.63245
778120,1,42,51.0,94.0,156.0,239.5,94.0,1,2,200000,1,1,Palestine,Texas,31.7617,-95.632
779120,1,45,65.75,106.25,165.75,245.5,106.25,1,1,100000,0,1,Grand Island,Nebraska,40.92474,-98.3399
780121,0,44,49.75,90.25,149.75,229.5,149.75,1,1,200000,1,1,Montgomery,Alabama,32.38015,-86.30008
781121,0,42,46.75,87.25,146.75,226.5,87.25,1,1,100000,0,1,Chicago,Illinois,41.88425,-87.63245
782121,0,47,56.25,105.75,176.25,271.5,105.75,1,3,300000,0,1,Columbus,Georgia,32.46288,-84.98757
783121,0,42,49.75,90.25,149.75,229.5,90.25,1,1,200000,0,1,Tupelo,Mississippi,34.25741,-88.70783
784121,0,47,55.0,102.0,170.0,261.5,102.0,1,2,100000,0,1,Lufkin,Texas,31.34239,-94.71826
785121,0,49,57.5,109.5,182.5,281.5,109.5,1,4,300000,0,1,Hattiesburg,Mississippi,31.32735,-89.29071
786122,1,44,49.75,90.25,149.75,229.5,90.25,1,1,100000,1,1,Chattanooga,Tennessee,35.04672,-85.30947
787122,1,46,53.75,98.25,163.75,251.5,163.75,1,1,100000,1,1,Tallahassee,Florida,30.43977,-84.28065
788122,1,49,69.75,114.25,179.75,267.5,69.75,1,1,700000,0,1,San Antonio,Texas,29.42458,-98.49461
789122,1,43,65.75,106.25,165.75,245.5,65.75,1,1,100000,1,1,Kansas City,Missouri,39.10345,-94.58311
790123,0,49,53.75,98.25,163.75,251.5,98.25,1,1,200000,1,1,Blytheville,Arkansas,35.92852,-89.90474
791123,0,47,53.75,98.25,163.75,251.5,98.25,0,1,100000,1,1,Longview,Texas,32.50064,-94.74061
792123,0,47,53.75,98.25,163.75,251.5,251.5,1,1,100000,1,1,Lufkin,Texas,31.34239,-94.71826
793123,0,49,53.75,98.25,163.75,251.5,98.25,1,1,400000,0,1,Orangeburg,South Carolina,33.48935,-80.86472
794123,0,49,53.25,102.75,173.25,268.5,102.75,1,3,100000,1,1,Springfield,Illinois,39.80105,-89.6436
795123,0,42,52.25,97.75,162.25,249.5,162.25,1,3,100000,1,1,Jackson,Mississippi,32.29869,-90.18049
796123,0,45,51.0,94.0,156.0,239.5,94.0,1,2,100000,0,1,Augusta,Georgia,33.47929,-81.97522
797124,1,47,69.75,114.25,179.75,267.5,179.75,1,1,100000,0,1,Forrest City,Arkansas,35.01142,-90.7862
798124,1,44,65.75,106.25,165.75,245.5,106.25,1,1,100000,0,1,Greenwood,Mississippi,33.51711,-90.18039
799124,1,44,49.75,90.25,149.75,229.5,49.75,1,1,100000,1,1,Holly Springs,Mississippi,34.7693,-89.44859
800125,0,42,52.25,97.75,162.25,249.5,52.25,1,3,700000,1,1,Braggs,Oklahoma,35.66375,-95.19859
801125,0,42,49.25,94.75,159.25,246.5,159.25,0,3,100000,1,1,Effingham,Illinois,39.11922,-88.53759
802125,0,47,55.0,102.0,170.0,261.5,170.0,1,2,100000,0,1,Houston,Texas,29.76058,-95.36968
803126,1,46,53.75,98.25,163.75,251.5,98.25,0,1,100000,0,1,Houston,Texas,29.76058,-95.36968
804126,1,43,49.75,90.25,149.75,229.5,90.25,1,1,100000,1,1,Birmingham,Alabama,33.52068,-86.81176
805126,1,47,53.75,98.25,163.75,251.5,53.75,1,1,100000,1,1,Savannah,Georgia,32.08091,-81.09119
806126,1,43,67.0,110.0,172.0,255.5,172.0,1,2,300000,1,1,Sioux City,Iowa,42.49981,-96.42094
807126,1,43,52.25,97.75,162.25,249.5,97.75,1,3,200000,1,1,Owensboro,Kentucky,37.77421,-87.11351
808126,1,42,52.25,97.75,162.25,249.5,52.25,1,3,100000,0,1,Cape Girardeau,Missouri,37.30271,-89.54453
809126,1,45,49.75,90.25,149.75,229.5,49.75,1,1,100000,1,1,Birmingham,Alabama,33.52068,-86.81176
810127,0,44,49.75,90.25,149.75,229.5,90.25,1,1,100000,0,1,Tupelo,Mississippi,34.25741,-88.70783
811127,0,50,56.25,105.75,176.25,271.5,105.75,1,3,200000,1,1,Harrison,Arkansas,36.22862,-93.11052
812127,0,47,53.75,98.25,163.75,251.5,53.75,1,1,100000,0,1,Shickley,Nebraska,40.41773,-97.72321
813127,0,48,47.5,94.5,162.5,254.0,162.5,1,2,700000,1,1,Roaring Springs,Texas,33.89983,-100.85652
814127,0,42,51.0,94.0,156.0,239.5,94.0,0,2,200000,0,1,Amarillo,Texas,35.20725,-101.83389
815127,0,57,64.55,124.05,209.55,324.8,124.05,1,3,200000,1,1,Rinard,Illinois,38.57063,-88.46147
816128,1,55,53.5,106.5,183.5,287.0,183.5,1,2,100000,0,1,Athens,Georgia,33.95813,-83.37325
817128,1,54,63.55,119.05,198.55,305.8,63.55,1,3,400000,1,1,Henry,Tennessee,36.20172,-88.41822
818128,1,54,49.25,99.75,174.25,274.0,99.75,1,1,300000,1,1,Boston,Massachusetts,42.35866,-71.05674
819128,1,54,63.55,119.05,198.55,305.8,119.05,1,3,300000,1,1,Miami,Florida,25.77481,-80.19773
820129,0,55,61.05,111.55,186.05,285.8,61.05,1,1,100000,0,1,Kearney,Nebraska,40.70047,-99.08347
821129,0,56,66.3,123.3,206.3,317.8,123.3,1,2,100000,1,1,Chattanooga,Tennessee,35.04672,-85.30947
822129,0,55,59.3,112.3,189.3,292.8,189.3,1,2,200000,1,1,Bloomington,Illinois,40.48535,-88.99772
823129,0,58,65.05,119.55,200.05,307.8,200.05,1,1,100000,0,1,Tupelo,Mississippi,34.25741,-88.70783
824129,0,55,61.05,111.55,186.05,285.8,111.55,1,1,100000,1,1,Braggs,Oklahoma,35.66375,-95.19859
825129,0,52,64.8,122.8,204.8,315.8,315.8,1,4,200000,1,1,Daykin,Nebraska,40.32126,-97.29937
826129,0,58,66.3,123.3,206.3,317.8,123.3,1,2,100000,1,1,Saint Petersburg,Florida,27.77086,-82.67927
827129,0,55,61.05,111.55,186.05,285.8,111.55,1,1,100000,0,1,Hutchinson,Kansas,38.05725,-97.93268
828129,0,51,64.8,122.8,204.8,315.8,122.8,1,4,400000,0,1,Foley,Alabama,30.40607,-87.6838
829129,0,51,62.3,115.3,192.3,295.8,62.3,1,2,100000,0,1,Clarksville,Tennessee,36.53121,-87.35992
830129,0,51,58.05,108.55,183.05,282.8,183.05,1,1,100000,0,1,Grand Lake Stream,Maine,45.18225,-67.77697
831129,0,53,58.05,108.55,183.05,282.8,183.05,1,1,100000,0,1,Manchester,New Hampshire,42.9912,-71.4631
832129,0,55,62.3,115.3,192.3,295.8,192.3,1,2,400000,0,1,Rocky Mount,North Carolina,35.94884,-77.79499
833129,0,57,67.55,127.05,212.55,327.8,127.05,1,3,500000,1,1,Akron,Ohio,41.08421,-81.51405
834129,0,53,58.05,108.55,183.05,282.8,108.55,1,1,400000,1,1,Bethlehem,Pennsylvania,40.63102,-75.37778
835129,0,59,82.3,139.3,222.3,333.8,82.3,1,2,100000,1,1,New Bern,North Carolina,35.10845,-77.0421
836129,0,56,57.0,119.0,207.0,326.0,207.0,1,4,400000,1,1,Orono,Maine,44.88588,-68.67399
837129,0,55,61.8,119.8,201.8,312.8,61.8,0,4,200000,1,1,New York,New York,40.71455,-74.00714
838129,0,55,64.8,122.8,204.8,315.8,204.8,1,4,200000,0,1,Binghamton,New York,42.09869,-75.91136
839129,0,53,59.3,112.3,189.3,292.8,112.3,1,2,100000,0,1,Roanoke,Virginia,37.27152,-79.94057
840130,1,52,63.55,119.05,198.55,305.8,305.8,1,3,200000,0,1,Braggs,Oklahoma,35.66375,-95.19859
841130,1,55,61.05,111.55,186.05,285.8,111.55,1,1,300000,1,1,Lincoln,Nebraska,40.81362,-96.7073
842130,1,58,65.05,119.55,200.05,307.8,65.05,1,1,200000,1,1,Marietta,Georgia,33.95319,-84.54588
843130,1,56,65.05,119.55,200.05,307.8,307.8,1,1,300000,0,1,Florence,Alabama,34.80045,-87.67526
844130,1,53,60.55,116.05,195.55,302.8,116.05,1,3,300000,1,1,Effingham,Illinois,39.11922,-88.53759
845130,1,52,61.05,111.55,186.05,285.8,186.05,1,1,300000,1,1,Milton,Kansas,37.43162,-97.7697
846130,1,55,62.3,115.3,192.3,295.8,115.3,0,2,300000,0,1,Austin,Texas,30.26759,-97.74299
847130,1,57,65.05,119.55,200.05,307.8,119.55,1,1,900000,1,1,Alexandria,Louisiana,31.31266,-92.44568
848130,1,53,64.8,122.8,204.8,315.8,64.8,1,4,200000,1,1,Saint Louis,Missouri,38.62775,-90.19956
849130,1,52,76.55,132.05,211.55,318.8,76.55,1,3,100000,1,1,Evansville,Indiana,37.97708,-87.56405
850131,0,54,52.25,102.75,177.25,277.0,102.75,1,1,300000,1,1,Greenville,Texas,33.13907,-96.10678
851131,0,54,61.05,111.55,186.05,285.8,111.55,1,1,100000,1,1,Orlando,Florida,28.53823,-81.37739
852132,1,56,81.05,135.55,216.05,323.8,216.05,1,1,100000,1,1,Empire,Louisiana,29.38731,-89.59734
853132,1,58,65.05,119.55,200.05,307.8,119.55,1,1,500000,1,1,Birmingham,Alabama,33.52068,-86.81176
854132,1,53,62.3,115.3,192.3,295.8,115.3,0,2,100000,1,1,Springfield,Missouri,37.20897,-93.29156
855132,1,52,60.55,116.05,195.55,302.8,195.55,1,3,200000,1,1,Washington,District of Columbia,38.89037,-77.03196
856132,1,53,61.05,111.55,186.05,285.8,186.05,1,1,300000,1,1,Fort Myers,Florida,26.64084,-81.86808
857132,1,57,78.05,132.55,213.05,320.8,78.05,1,1,100000,1,1,Carbondale,Illinois,37.7273,-89.2158
858132,1,60,67.55,127.05,212.55,327.8,212.55,1,3,200000,1,1,Omaha,Nebraska,41.26067,-95.94056
859132,1,54,58.05,108.55,183.05,282.8,108.55,1,1,300000,0,1,New Boston,Illinois,41.17145,-90.99563
860133,0,60,67.55,127.05,212.55,327.8,127.05,1,3,300000,0,1,Holly Springs,Mississippi,34.7693,-89.44859
861133,0,55,64.8,122.8,204.8,315.8,122.8,1,4,100000,1,1,Grand Island,Nebraska,40.92474,-98.3399
862133,0,51,61.05,111.55,186.05,285.8,111.55,1,1,300000,1,1,Saint Petersburg,Florida,27.77086,-82.67927
863133,0,58,67.55,127.05,212.55,327.8,67.55,1,3,200000,0,1,Lincoln,Nebraska,40.81362,-96.7073
864133,0,57,65.05,119.55,200.05,307.8,119.55,1,1,100000,0,1,Dallas,Texas,32.77815,-96.7954
865133,0,57,66.3,123.3,206.3,317.8,206.3,0,2,300000,0,1,San Antonio,Texas,29.42458,-98.49461
866133,0,53,61.05,111.55,186.05,285.8,186.05,1,1,500000,0,1,Austin,Texas,30.26759,-97.74299
867133,0,59,66.3,123.3,206.3,317.8,123.3,1,2,500000,0,1,Pierce City,Missouri,36.94499,-94.00159
868133,0,56,53.25,107.75,188.25,296.0,107.75,1,1,100000,1,1,Springfield,Illinois,39.80105,-89.6436
869133,0,54,77.05,127.55,202.05,301.8,77.05,1,1,200000,0,1,Huntsville,Texas,30.72378,-95.55217
870134,1,59,65.05,119.55,200.05,307.8,200.05,1,1,200000,0,1,Saint Petersburg,Florida,27.77086,-82.67927
871134,1,55,61.05,111.55,186.05,285.8,186.05,1,1,800000,1,1,Mobile,Alabama,30.68648,-88.05297
872134,1,53,58.05,108.55,183.05,282.8,108.55,1,1,300000,0,1,Champaign,Illinois,40.1142,-88.2435
873134,1,56,56.25,110.75,191.25,299.0,110.75,1,1,100000,0,1,San Antonio,Texas,29.42458,-98.49461
874134,1,59,67.55,127.05,212.55,327.8,127.05,1,3,200000,1,1,Vicksburg,Mississippi,32.35004,-90.88155
875134,1,53,64.8,122.8,204.8,315.8,64.8,1,4,200000,1,1,Atlanta,Georgia,33.74831,-84.39111
876134,1,51,61.05,111.55,186.05,285.8,111.55,1,1,100000,1,1,Dallas,Texas,32.77815,-96.7954
877134,1,51,61.05,111.55,186.05,285.8,111.55,1,1,100000,1,1,Austin,Texas,30.26759,-97.74299
878134,1,53,61.05,111.55,186.05,285.8,186.05,1,1,700000,0,1,Kearney,Nebraska,40.70047,-99.08347
879134,1,55,61.05,111.55,186.05,285.8,111.55,1,1,100000,1,1,Natchitoches,Louisiana,31.76095,-93.08698
880135,0,52,79.55,135.05,214.55,321.8,214.55,1,3,100000,0,1,Huntsville,Alabama,34.72929,-86.5851
881135,0,52,61.05,111.55,186.05,285.8,61.05,1,1,300000,1,1,Springdale,Arkansas,36.18836,-94.13021
882135,0,52,61.05,111.55,186.05,285.8,111.55,1,1,300000,0,1,Balmorhea,Texas,30.98655,-103.74406
883135,0,53,61.05,111.55,186.05,285.8,111.55,1,1,200000,1,1,Atlanta,Georgia,33.74831,-84.39111
884135,0,52,59.3,112.3,189.3,292.8,292.8,1,2,200000,0,1,Chicago,Illinois,41.88425,-87.63245
885135,0,57,81.05,135.55,216.05,323.8,135.55,1,1,100000,0,1,Milledgeville,Georgia,33.0815,-83.22557
886135,0,53,62.3,115.3,192.3,295.8,62.3,1,2,100000,1,1,Mcallen,Texas,26.20742,-98.22936
887135,0,54,74.05,124.55,199.05,298.8,199.05,1,1,100000,1,1,Paducah,Kentucky,37.08571,-88.59585
888135,0,52,61.05,111.55,186.05,285.8,186.05,1,1,300000,1,1,Springfield,Missouri,37.20897,-93.29156
889135,0,51,61.05,111.55,186.05,285.8,61.05,1,1,800000,0,1,Hutchinson,Kansas,38.05725,-97.93268
890136,1,55,63.55,119.05,198.55,305.8,198.55,1,3,300000,1,1,Knoxville,Tennessee,35.96068,-83.92103
891136,1,59,65.05,119.55,200.05,307.8,307.8,0,1,200000,1,1,Saint Louis,Missouri,38.62775,-90.19956
892136,1,54,58.05,108.55,183.05,282.8,282.8,1,1,200000,0,1,Rockford,Illinois,42.2669,-89.07806
893136,1,54,61.05,111.55,186.05,285.8,61.05,1,1,300000,1,1,Houston,Texas,29.76058,-95.36968
894136,1,55,58.05,108.55,183.05,282.8,183.05,1,1,200000,1,1,Quincy,Illinois,39.93559,-91.39583
895136,1,57,65.05,119.55,200.05,307.8,200.05,1,1,200000,1,1,Anniston,Alabama,33.65711,-85.81945
896136,1,52,59.3,112.3,189.3,292.8,189.3,1,2,300000,1,1,Champaign,Illinois,40.1142,-88.2435
897136,1,55,61.05,111.55,186.05,285.8,285.8,1,1,200000,1,1,Miami,Florida,25.77481,-80.19773
898136,1,58,66.3,123.3,206.3,317.8,206.3,1,2,300000,0,1,Pierce City,Missouri,36.94499,-94.00159
899136,1,55,58.05,108.55,183.05,282.8,58.05,1,1,100000,1,1,Chicago,Illinois,41.88425,-87.63245
900137,0,56,67.55,127.05,212.55,327.8,327.8,1,3,200000,1,1,El Paso,Texas,31.75916,-106.48749
901137,0,54,62.3,115.3,192.3,295.8,115.3,1,2,200000,1,1,Saint Joseph,Missouri,39.76861,-94.84663
902137,0,55,61.05,111.55,186.05,285.8,111.55,1,1,100000,1,1,Lincoln,Nebraska,40.81362,-96.7073
903137,0,59,65.05,119.55,200.05,307.8,119.55,1,1,100000,1,1,Nashville,Tennessee,36.16784,-86.77816
904137,0,52,61.05,111.55,186.05,285.8,186.05,1,1,100000,0,1,Gulfport,Mississippi,30.38032,-89.09189
905137,0,55,63.55,119.05,198.55,305.8,119.05,1,3,100000,0,1,Cross Timbers,Missouri,38.02394,-93.22931
906137,0,51,61.05,111.55,186.05,285.8,111.55,1,1,100000,1,1,Mcallen,Texas,26.20742,-98.22936
907137,0,55,62.3,115.3,192.3,295.8,115.3,1,2,100000,1,1,Little Rock,Arkansas,34.7487,-92.27485
908137,0,57,68.8,130.8,218.8,337.8,218.8,1,4,100000,1,1,Fort Myers,Florida,26.64084,-81.86808
909137,0,54,63.55,119.05,198.55,305.8,198.55,1,3,100000,1,1,Atlanta,Georgia,33.74831,-84.39111
910138,1,57,64.55,124.05,209.55,324.8,324.8,1,3,300000,1,1,Chicago,Illinois,41.88425,-87.63245
911138,1,58,56.25,110.75,191.25,299.0,110.75,1,1,100000,1,1,Crossville,Tennessee,35.94836,-85.0265
912138,1,53,62.3,115.3,192.3,295.8,115.3,1,2,700000,0,1,Savonburg,Kansas,37.74868,-95.14353
913138,1,54,54.75,110.25,189.75,297.0,54.75,1,3,200000,1,1,Oklahoma City,Oklahoma,35.47203,-97.52107
914138,1,53,62.3,115.3,192.3,295.8,115.3,1,2,200000,1,1,Saint Petersburg,Florida,27.77086,-82.67927
915138,1,56,63.55,119.05,198.55,305.8,63.55,1,3,300000,0,1,Jackson,Mississippi,32.29869,-90.18049
916138,1,52,60.55,116.05,195.55,302.8,195.55,1,3,100000,1,1,Chicago,Illinois,41.88425,-87.63245
917138,1,54,63.55,119.05,198.55,305.8,119.05,1,3,200000,0,1,Heavener,Oklahoma,34.88931,-94.60287
918138,1,57,65.05,119.55,200.05,307.8,65.05,1,1,200000,1,1,Salina,Kansas,38.84054,-97.6097
919138,1,59,65.05,119.55,200.05,307.8,307.8,1,1,100000,1,1,Granbury,Texas,32.44235,-97.79426
920139,0,57,66.3,123.3,206.3,317.8,206.3,1,2,100000,1,1,Greenville,Mississippi,33.39896,-91.03778
921139,0,51,61.8,119.8,201.8,312.8,201.8,1,4,700000,1,1,Saint Louis,Missouri,38.62775,-90.19956
922139,0,55,61.05,111.55,186.05,285.8,111.55,1,1,200000,1,1,Milton,Kansas,37.43162,-97.7697
923139,0,59,67.55,127.05,212.55,327.8,127.05,1,3,500000,0,1,Huntsville,Texas,30.72378,-95.55217
924139,0,58,81.05,135.55,216.05,323.8,81.05,1,1,100000,0,1,Norfolk,Nebraska,42.03271,-97.41106
925139,0,57,66.3,123.3,206.3,317.8,317.8,1,2,100000,1,1,Steubenville,Ohio,40.36959,-80.63716
926139,0,59,65.05,119.55,200.05,307.8,119.55,1,1,300000,1,1,London,Kentucky,37.12723,-84.08383
927139,0,57,64.55,124.05,209.55,324.8,124.05,1,3,100000,0,1,Albany,New York,42.65155,-73.75521
928139,0,58,65.8,127.8,215.8,334.8,215.8,0,4,500000,1,1,Houlton,Maine,46.12335,-67.83982
929139,0,53,61.05,111.55,186.05,285.8,111.55,1,1,200000,1,1,Indiana,Pennsylvania,40.6229,-79.15015
930140,1,52,61.05,111.55,186.05,285.8,111.55,1,1,100000,0,1,Williamsport,Pennsylvania,41.24094,-77.00141
931140,1,52,63.55,119.05,198.55,305.8,119.05,1,3,300000,1,1,Goldsboro,North Carolina,35.38596,-77.99685
932140,1,56,62.05,116.55,197.05,304.8,116.55,1,1,300000,0,1,Utica,New York,43.09589,-75.24258
